x;y;z
-1.66595;-0.521051;2.392229
-1.66638;-0.5210505;2.392209
-1.687889;-0.5210716;2.401319
-1.681064;-0.5210396;2.393823
-1.681064;-0.5210396;2.393823
-1.685289;-0.5210385;2.394642
-1.686515;-0.5210348;2.394274
-1.690516;-0.5210441;2.39695
-1.699222;-0.5208386;2.361556
-1.702368;-0.5208359;2.361817
-1.705857;-0.5208285;2.361331
-1.709928;-0.5208204;2.360845
-1.708953;-0.5208189;2.360323
-1.710439;-0.5208042;2.357988
-1.663061;-0.5210925;2.399081
-1.670449;-0.5210969;2.401696
-1.698835;-0.521052;2.400422
-1.698835;-0.521052;2.400422
-1.698835;-0.521052;2.400422
-1.698835;-0.521052;2.400422
-2.10788;-0.05768621;2.138307
-2.103352;-0.02733363;2.101252
-2.103352;-0.02733363;2.101252
-2.103352;-0.02733363;2.101252
-2.103352;-0.02733363;2.101252
-2.572618;-0.2171464;1.436778
-2.543829;-0.2028312;1.465533
-2.495072;-0.181917;1.546977
-2.494075;-0.1823776;1.552694
-2.493922;-0.1822835;1.552726
-2.494075;-0.1823773;1.552694
-2.12825;-0.02349801;1.98204
-2.129539;-0.02452379;2.003942
-2.114511;-0.0240203;2.011267
-2.120863;-0.0253427;2.033613
-2.11716;-0.02511713;2.033091
-2.114904;-0.02448489;2.021428
-2.109429;-0.02492903;2.038486
-2.111082;-0.02500935;2.038251
-2.105654;-0.02515769;2.048468
-2.09421;-0.02481145;2.0549
-2.092906;-0.02477415;2.055683
-2.07961;-0.0246232;2.068918
-2.07961;-0.0246232;2.068918
-2.302394;-0.07587017;2.144067
-2.208421;-0.03476524;2.139715
-2.190554;-0.0340669;2.146139
-2.199222;-0.03460747;2.14765
-2.197875;-0.03438114;2.144152
-2.180621;-0.03389464;2.154663
-2.180621;-0.03389464;2.154663
-1.926619;-0.08041953;2.522775
-1.912557;-0.07906169;2.508381
-1.911953;-0.07919443;2.520733
-1.912037;-0.07968329;2.553441
-1.913267;-0.07993087;2.563446
-1.908194;-0.07953285;2.564481
-1.919514;-0.08053775;2.570085
-1.930314;-0.08137767;2.567367
-1.928081;-0.08105996;2.558157
-1.942109;-0.08230266;2.564924
-1.956393;-0.08338089;2.559115
-1.94347;-0.08198626;2.535923
-1.954968;-0.08287251;2.532496
-1.954968;-0.08287251;2.532496
-1.954968;-0.08287251;2.532496
-2.315712;-0.06670173;2.142337
-2.187366;-0.03242595;2.099767
 ; ; 
-2.220694;-0.03173555;2.041722
-2.220694;-0.03173555;2.041722
-2.220694;-0.03173555;2.041722
-2.220694;-0.03173555;2.041722
-2.220694;-0.03173555;2.041722
-2.220694;-0.03173555;2.041722
-2.046909;-0.6900842;1.3854
-2.046909;-0.690084;1.3854
-2.046909;-0.6900839;1.3854
-2.092042;-0.6772478;1.468175
-2.091444;-0.6783361;1.470866
 ; ; 
-2.105535;-0.6711883;1.464479
-2.126016;-0.6662077;1.465515
-2.126016;-0.6662081;1.465515
-2.126016;-0.6662088;1.465515
-2.126016;-0.6662095;1.465515
-2.126017;-0.6662104;1.465515
-2.308479;-0.1095687;1.521625
-2.575034;-0.201911;1.521706
-2.605314;-0.2068939;1.516788
-2.60791;-0.2078663;1.51385
-2.613742;-0.2094222;1.50994
-2.589996;-0.2066632;1.510543
-2.570274;-0.2029775;1.514514
-2.526568;-0.1936807;1.520262
-2.495425;-0.1859598;1.522856
-2.479697;-0.1816312;1.524646
-2.493145;-0.1847797;1.524849
-2.431678;-0.1807231;1.507471
-2.435937;-0.1804308;1.509598
-2.442748;-0.1796072;1.512717
-2.439738;-0.179865;1.511355
-2.480557;-0.187833;1.512158
-2.5171;-0.1942667;1.511777
-2.523811;-0.1944186;1.516093
-2.52598;-0.1941438;1.519018
-2.531815;-0.1953542;1.517874
-2.545627;-0.197289;1.519279
-2.56632;-0.2012614;1.518579
-2.563976;-0.2007706;1.519336
-2.544715;-0.1978359;1.51712
-2.553621;-0.1981441;1.521352
-2.559721;-0.1986168;1.524078
-2.554878;-0.1996882;1.517381
-2.562711;-0.2009594;1.517331
-2.58363;-0.2031818;1.522156
 ; ; 
-2.566145;-0.2017949;1.533492
-2.625276;-0.2295368;1.547375
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
-2.020038;-0.02122453;2.052049
-2.052239;-0.02386552;2.072455
-2.052239;-0.02386552;2.072455
-2.105683;-0.02624348;2.059956
-2.175546;-0.0308581;2.078439
-2.185466;-0.03137958;2.077973
-2.18263;-0.0313943;2.081893
-2.147102;-0.02885622;2.068068
-2.141296;-0.02837396;2.064249
-2.161934;-0.02975699;2.070167
-2.142939;-0.02822149;2.058649
-2.116917;-0.02632126;2.04757
-2.080035;-0.02371126;2.033789
-2.041794;-0.02096757;2.018638
-2.029705;-0.02007958;2.013371
-2.031153;-0.02012017;2.01248
-2.054693;-0.0215379;2.015537
-2.076325;-0.02305374;2.023274
-2.101352;-0.02482107;2.032537
-2.097735;-0.02453271;2.030436
-2.09842;-0.02454874;2.029943
-2.105494;-0.02501166;2.031712
-2.119338;-0.02589914;2.034753
-2.125786;-0.02634999;2.037036
-2.121612;-0.0260089;2.034419
-2.102012;-0.02497363;2.03523
-1.97706;-0.08552364;2.54373
-1.961806;-0.08426413;2.542291
-1.955639;-0.08376625;2.542484
-1.944436;-0.08278826;2.537785
-1.91697;-0.08020157;2.51325
-1.904693;-0.07905015;2.502608
-1.905748;-0.07917765;2.505487
-1.916471;-0.0802418;2.518809
-1.904959;-0.07917634;2.50981
-1.923327;-0.08082882;2.520893
-1.930519;-0.0815523;2.530499
-1.928636;-0.08130026;2.523665
-1.92535;-0.08091897;2.515793
-1.923934;-0.08074254;2.511562
-1.91244;-0.1372379;2.447094
-1.919379;-0.1399986;2.448786
-1.921399;-0.1435083;2.449293
-1.923657;-0.1464988;2.449854
-1.91986;-0.1457279;2.448932
-1.915375;-0.1453237;2.447845
-1.911501;-0.1480287;2.446922
-1.910286;-0.1452345;2.446614
-1.914159;-0.1498122;2.447574
-1.911803;-0.1467462;2.446988
-1.909996;-0.1481415;2.446558
-1.906938;-0.1402612;2.445779
-1.906251;-0.1370582;2.445596
-1.906241;-0.1367336;2.445592
-1.904867;-0.1361288;2.445256
-1.905104;-0.139413;2.445331
-1.899984;-0.1406045;2.444098
-1.899936;-0.1402136;2.444085
-1.899936;-0.1402136;2.444085
-1.899936;-0.1402136;2.444085
-2.099087;-0.0252451;2.045202
-2.120428;-0.02650031;2.047276
-2.140995;-0.02779624;2.051272
-2.136624;-0.02749258;2.049768
-2.132308;-0.02700517;2.043949
-2.120449;-0.02633008;2.043313
-2.140737;-0.02772522;2.049955
-2.142998;-0.02807164;2.05511
-2.130804;-0.02745181;2.056175
-2.131624;-0.0279077;2.065681
-2.154516;-0.0308789;2.105476
-2.154516;-0.0308789;2.105476
-2.154516;-0.0308789;2.105476
-1.942502;-0.08184868;2.483908
-1.944529;-0.08215983;2.494004
-1.944069;-0.08197838;2.484079
-1.913062;-0.07930109;2.4731
-1.885065;-0.07679188;2.456866
-1.86501;-0.07492617;2.440537
-1.86501;-0.07492617;2.440537
-1.86501;-0.07492617;2.440537
-1.909047;-0.07897064;2.472798
-1.90072;-0.07825416;2.47002
-1.90072;-0.07825416;2.47002
-1.755058;-0.5218577;2.306359
-1.752228;-0.5216447;2.267672
-1.752228;-0.5216447;2.267672
-1.749243;-0.5216451;2.26659
-1.755406;-0.5216533;2.270435
-1.758031;-0.5216478;2.270501
-1.714725;-0.5223162;2.371536
-1.709545;-0.5223071;2.367919
-1.708032;-0.5223291;2.37121
-1.706669;-0.5223253;2.370027
-1.707601;-0.5223451;2.373879
-1.704445;-0.5223553;2.37444
-1.707962;-0.5223393;2.372967
-1.708278;-0.5223098;2.367899
-1.718351;-0.522305;2.370955
-1.728463;-0.522287;2.371718
-1.731818;-0.5222542;2.367273
-1.713642;-0.522235;2.356797
-1.712;-0.5217592;2.272214
-1.70851;-0.5217462;2.268538
-1.712087;-0.5217402;2.268891
-1.712706;-0.5217245;2.266355
-1.772055;-0.5213885;2.2302
-1.766473;-0.5214134;2.232415
-1.764572;-0.5214269;2.234049
-1.766476;-0.5214198;2.233558
-1.774277;-0.5214111;2.235044
-1.780017;-0.521406;2.236385
-1.787007;-0.5213857;2.235528
-1.787007;-0.5213857;2.235528
-1.787007;-0.5213857;2.235528
-1.787007;-0.5213857;2.235528
-1.787007;-0.5213857;2.235528
-1.787007;-0.5213857;2.235528
-1.787007;-0.5213857;2.235528
-2.084731;-0.02370918;2.027814
-2.112629;-0.02483618;2.007804
-2.112629;-0.02483618;2.007804
-3.79267;-0.9093004;1.015705
-2.460737;-0.184807;1.514553
-2.464538;-0.1878178;1.543013
-2.486468;-0.1904324;1.548535
-2.472785;-0.1920103;1.569788
-2.472785;-0.19201;1.569788
-2.472784;-0.1920094;1.569788
-2.472783;-0.192009;1.569788
-2.093175;-0.02197184;1.966267
-2.101172;-0.02316995;1.983817
-2.09029;-0.02305233;1.994697
-2.076346;-0.02272616;2.00461
-2.070575;-0.02283877;2.014403
-2.064458;-0.02380933;2.044342
-2.047188;-0.02397887;2.069801
-2.023524;-0.0229145;2.074882
-2.014531;-0.02317241;2.092036
-2.049055;-0.0476616;2.111845
-2.049055;-0.0476616;2.111845
-2.32596;-0.06955242;2.14896
-2.338604;-0.07125521;2.157455
-2.334652;-0.07763676;2.163316
-2.192507;-0.03628615;2.17121
-2.192507;-0.03628615;2.17121
-2.192507;-0.03628615;2.17121
-2.192507;-0.03628615;2.17121
-1.899179;-0.07937178;2.51381
-1.914091;-0.08070119;2.522133
-1.908076;-0.08059047;2.547697
-1.910581;-0.08094615;2.558089
-1.910697;-0.08086564;2.551983
-1.907823;-0.08060108;2.549809
-1.917309;-0.08139926;2.55188
-1.92398;-0.08194187;2.552061
-1.939928;-0.08335318;2.560252
-1.942385;-0.08351812;2.55795
-1.936836;-0.08290879;2.547057
-1.94255;-0.08332419;2.54386
-1.957391;-0.08462015;2.550306
-1.939562;-0.08283812;2.527258
-1.947332;-0.083371;2.520734
-1.957543;-0.08410195;2.514243
-1.960449;-0.0842095;2.505569
-1.960449;-0.0842095;2.505569
-1.960449;-0.0842095;2.505569
-1.960449;-0.0842095;2.505569
-1.960449;-0.0842095;2.505569
-1.960449;-0.0842095;2.505569
-1.960449;-0.0842095;2.505569
-2.068596;-0.6844695;1.429066
-2.082988;-0.6747214;1.451152
-2.093038;-0.6749926;1.444002
-2.173147;-0.6756714;1.472257
-2.153523;-0.6716046;1.477538
-2.181392;-0.6738718;1.464444
-2.181421;-0.6739496;1.464437
-2.181344;-0.6737428;1.464455
-2.314086;-0.1097736;1.502768
-2.530657;-0.1838284;1.542664
-2.526615;-0.1804423;1.528673
-2.486099;-0.1820341;1.529597
-2.499262;-0.1778607;1.523128
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
-2.099146;-0.02588277;2.061042
-2.106259;-0.02683775;2.074145
-2.106259;-0.02683775;2.074145
-2.106259;-0.02683775;2.074145
-2.106259;-0.02683775;2.074145
-1.928895;-0.08153901;2.543782
-1.936285;-0.08227691;2.553222
-1.945674;-0.08321971;2.565574
-1.949555;-0.08356507;2.567631
-1.948825;-0.08342032;2.56176
-1.891325;-0.07809961;2.517271
-1.862662;-0.07542458;2.49353
-1.841151;-0.07334606;2.470835
-1.836833;-0.07285756;2.461376
-1.850948;-0.0741736;2.472985
-1.880118;-0.07688829;2.496614
-1.882908;-0.07705784;2.492678
-1.899257;-0.07856402;2.504868
-1.923109;-0.08081478;2.526323
-1.920748;-0.08061028;2.525458
-1.921514;-0.08071515;2.528394
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
-2.201654;-0.1078025;2.825247
-2.205046;-0.1080697;2.824662
-2.195093;-0.1071291;2.815619
-2.200268;-0.1076453;2.822189
-2.198447;-0.107502;2.822506
-2.198447;-0.107502;2.822506
-2.198447;-0.107502;2.822506
-2.198447;-0.107502;2.822506
-2.198447;-0.107502;2.822506
-1.948535;-0.08313027;2.54343
-1.936734;-0.08197439;2.529907
-1.934948;-0.08177409;2.526119
-1.92743;-0.08101141;2.515689
-1.905916;-0.07894605;2.493915
-1.898639;-0.07818866;2.482507
-1.899514;-0.07823226;2.480611
-1.913777;-0.07949987;2.488055
-1.993762;-0.01860514;2.02581
-1.986697;-0.01740249;2.006921
-1.995421;-0.01775967;2.004164
-2.003747;-0.01850447;2.010874
-2.008126;-0.01911987;2.019578
-2.000679;-0.01858637;2.016643
-2.006044;-0.01897004;2.018741
-2.0343;-0.02121685;2.03502
-2.055521;-0.02271409;2.042849
-2.07203;-0.02383345;2.047889
-2.085273;-0.0250265;2.058758
-2.106494;-0.02739516;2.086739
-2.141121;-0.03182307;2.145411
 ; ; 
 ; ; 
 ; ; 
 ; ; 
-1.923116;-0.08065511;2.5153
-1.903448;-0.07907929;2.516872
-1.91026;-0.07948616;2.50678
-1.909564;-0.07940839;2.505316
-1.890438;-0.07724047;2.475243
-1.91054;-0.07902046;2.485305
-1.933229;-0.1083429;2.452019
-1.93677;-0.100303;2.452828
-1.943269;-0.1086501;2.45445
-1.936204;-0.1023447;2.452703
-1.927068;-0.09824187;2.450469
-1.918677;-0.09033279;2.448392
-1.90274;-0.07788433;2.449142
-1.912677;-0.07891093;2.464747
-1.917657;-0.07941833;2.472044
-1.895202;-0.07747447;2.464028
-1.895202;-0.07747447;2.464028
-1.895202;-0.07747447;2.464028
-1.895202;-0.07747447;2.464028
-1.640768;-0.5228912;2.496552
-1.634643;-0.5228735;2.490655
-1.634337;-0.5228475;2.485153
-1.635168;-0.5228338;2.482546
-1.636773;-0.5232577;2.571665
-1.639006;-0.5232252;2.565677
-1.649083;-0.5231735;2.558467
-1.649083;-0.5231735;2.558467
-1.690647;-0.5230145;2.540106
-1.690647;-0.5230145;2.540106
-1.690647;-0.5230145;2.540106
-1.690647;-0.5230145;2.540106
-1.690647;-0.5230145;2.540106
-1.690647;-0.5230145;2.540106
-2.085589;-0.0272999;2.103437
-2.14917;-0.02922828;2.066811
-2.248939;-0.03295515;2.025762
-2.248939;-0.03295515;2.025762
-2.248939;-0.03295515;2.025762
-2.283787;-0.1101663;1.540221
-2.269938;-0.109879;1.524434
-2.27939;-0.1100265;1.529509
-2.473054;-0.1801075;1.538438
-2.505924;-0.1764136;1.548529
-2.529273;-0.1765748;1.569046
-2.529273;-0.1765748;1.569046
-2.529273;-0.1765748;1.569046
-2.529273;-0.1765748;1.569046
-2.529273;-0.1765748;1.569046
-2.111595;-0.02428529;1.992253
-2.11781;-0.02476923;1.9956
-2.109642;-0.0253083;2.018454
-2.111442;-0.02481306;2.004687
-2.107351;-0.02489963;2.011881
-2.106637;-0.02536434;2.023561
-2.111268;-0.02543937;2.019433
-2.101983;-0.02519591;2.025555
-2.101983;-0.02519591;2.025555
-2.031527;-0.0220446;2.041775
-2.016222;-0.0221895;2.064533
-2.016222;-0.0221895;2.064533
-2.331542;-0.07671191;2.152264
-2.332025;-0.07667142;2.152377
-2.33471;-0.07185256;2.149513
-2.323598;-0.07609189;2.143314
-2.330783;-0.07646151;2.151838
-2.33994;-0.08442262;2.17106
-2.365242;-0.1081094;2.194006
-2.365523;-0.1082342;2.194012
-2.365803;-0.1083587;2.194017
-1.911283;-0.08065474;2.55477
-1.893109;-0.07895364;2.539161
-1.913905;-0.08080854;2.550594
-1.9213;-0.08154854;2.560299
-1.916259;-0.08110666;2.558067
-1.924577;-0.08175033;2.555749
-1.92582;-0.08175796;2.549185
-1.919118;-0.08113387;2.543655
-1.914585;-0.08072668;2.54096
-1.927585;-0.08187246;2.547138
-1.924676;-0.08156095;2.541886
-1.928068;-0.08184643;2.542552
-1.93926;-0.08278468;2.544494
-1.950977;-0.08379148;2.548244
-1.941957;-0.08290432;2.537484
-1.933917;-0.08217318;2.532084
-1.933917;-0.08217318;2.532084
-1.937196;-0.08146179;2.463397
-1.997465;-0.1169899;2.46801
-2.072691;-0.1701274;2.177236
-2.072691;-0.1701273;2.177236
-2.060367;-0.1593615;2.160989
-2.060367;-0.1593619;2.160989
-2.060368;-0.1593622;2.160989
-2.060368;-0.1593626;2.16099
-2.060368;-0.1593629;2.16099
-2.062193;-0.6773685;1.462756
-2.054664;-0.6812264;1.454185
-2.06661;-0.6800158;1.445894
-2.077397;-0.6750372;1.45573
-2.168254;-0.6790357;1.50516
-2.158041;-0.6798019;1.512243
-2.158282;-0.6775434;1.503048
-2.167783;-0.6825961;1.493487
-2.169893;-0.6792643;1.484659
-2.175703;-0.678821;1.4823
-2.184648;-0.680949;1.485734
-2.191651;-0.6832758;1.490084
-2.206571;-0.6847177;1.489814
-2.2226;-0.6884609;1.489609
-2.2226;-0.6884606;1.48961
-2.2226;-0.6884607;1.48961
-2.2226;-0.6884604;1.48961
 ; ; 
-2.53937;-0.1867595;1.56465
-2.53937;-0.1867594;1.56465
-2.521718;-0.180748;1.521418
-2.533431;-0.1793028;1.525412
-2.548203;-0.1810256;1.524531
-2.549339;-0.1823895;1.521374
-2.54737;-0.180441;1.525938
-2.520141;-0.1814402;1.532776
-2.507048;-0.182967;1.536679
-2.505335;-0.1829888;1.536305
-2.504349;-0.1827602;1.534891
-2.49609;-0.1825989;1.531761
-2.513039;-0.1810866;1.529019
-2.509492;-0.1809418;1.527298
-2.506876;-0.1797511;1.520641
-2.513095;-0.1799355;1.521154
-2.245727;-0.109641;1.527835
-2.227985;-0.1094729;1.531075
-2.230098;-0.1095065;1.532293
-2.222462;-0.1108065;1.540097
-2.231317;-0.1176635;1.543288
-2.248551;-0.1368195;1.549473
-2.25114;-0.1342269;1.550427
-2.243303;-0.1275484;1.547605
-2.239743;-0.1471894;1.546221
-2.432183;-0.2093047;1.607158
-2.432183;-0.2093046;1.607158
-2.482624;-0.2123273;1.643653
 ; ; 
 ; ; 
 ; ; 
 ; ; 
-2.356357;-0.1355561;2.312067
-2.363379;-0.1478724;2.285995
-2.358808;-0.1485564;2.301187
-2.358808;-0.1485565;2.301187
-2.357187;-0.1420137;2.312663
-2.357187;-0.1420137;2.312663
-2.132226;-0.0281935;2.056744
-2.095767;-0.02567503;2.044547
-2.079361;-0.02455786;2.03943
-2.0879;-0.02517647;2.042955
-2.106193;-0.02651167;2.050735
-2.137842;-0.02883437;2.064488
-2.098583;-0.0258238;2.044428
-2.090457;-0.0251337;2.038723
-2.07115;-0.02366021;2.029021
-2.071017;-0.02363318;2.028561
-2.064626;-0.02321663;2.027001
-2.05248;-0.02233517;2.021954
-2.061673;-0.02299768;2.025666
-2.052793;-0.02229679;2.020666
-2.050956;-0.02213177;2.019167
-2.056597;-0.02245241;2.019454
-2.054106;-0.02225009;2.017919
-2.051317;-0.02199996;2.015652
-2.057587;-0.02249864;2.019272
-2.052607;-0.02218786;2.018377
-2.04589;-0.02170917;2.015788
-2.048995;-0.02190143;2.01631
-2.044657;-0.02162936;2.015498
-2.038884;-0.02120015;2.012862
-2.039893;-0.02132553;2.014492
-2.035632;-0.02099228;2.012163
-2.031924;-0.02078453;2.012044
-2.034295;-0.020978;2.013527
-2.029299;-0.02065328;2.012328
-2.022079;-0.02017412;2.010366
-2.026296;-0.02048656;2.012268
-2.026296;-0.02048656;2.012268
-2.026296;-0.02048656;2.012268
-2.026296;-0.02048656;2.012268
-2.026296;-0.02048656;2.012268
-2.026296;-0.02048656;2.012268
-1.92939;-0.6436482;2.758519
-1.770563;-0.1563153;2.465157
-1.770563;-0.1563153;2.465157
-1.76362;-0.161549;2.491968
-1.773994;-0.1169962;2.46476
-1.825274;-0.07229903;2.459447
-1.814605;-0.07136039;2.4545
-1.782424;-0.07250199;2.445553
-1.784663;-0.07203564;2.436476
-1.778617;-0.08584869;2.456586
-1.784018;-0.07362364;2.438582
-1.784018;-0.07362364;2.438582
-1.784018;-0.07362364;2.438582
-1.465139;-0.7520711;2.757139
-1.445859;-0.7501112;2.739611
-1.448659;-0.7505155;2.743565
-1.469354;-0.7523029;2.758653
-1.472244;-0.7525256;2.760443
-1.447445;-0.6230302;2.635215
-1.546076;-0.5230933;2.427293
-1.546076;-0.5230933;2.427293
-1.687152;-0.5222443;2.31727
-1.713162;-0.5222822;2.332514
-1.713162;-0.5222822;2.332514
-1.713162;-0.5222822;2.332514
-1.713162;-0.5222822;2.332514
-1.713162;-0.5222822;2.332514
-2.128805;-0.09971143;2.650124
-2.145502;-0.1012528;2.66296
-2.127748;-0.09956183;2.645663
-1.962581;-0.0853956;2.594581
-1.961385;-0.08527493;2.592947
-1.960223;-0.08522373;2.595983
-1.965113;-0.08572407;2.603182
-1.974847;-0.08656557;2.606652
-1.960927;-0.08488217;2.567987
-1.960927;-0.08488217;2.567987
-1.873637;-0.0760175;2.444241
-1.846833;-0.07578275;2.431343
-1.846833;-0.07578275;2.431343
-1.846833;-0.07578275;2.431343
-1.846833;-0.07578275;2.431343
-1.526097;-0.5240017;2.586771
-1.52015;-0.5240066;2.588006
-1.515222;-0.5240144;2.58826
-1.517533;-0.5240356;2.593034
-1.519285;-0.5240575;2.597832
-1.531237;-0.524104;2.610118
-1.558489;-0.5241737;2.630996
-1.552669;-0.5241618;2.627121
-1.54726;-0.5241567;2.624709
-1.546062;-0.5241556;2.624169
-1.548838;-0.5241605;2.625866
-1.553795;-0.5241777;2.630536
-1.560587;-0.5241815;2.633057
-1.561067;-0.5241668;2.630319
-1.569637;-0.5241427;2.62781
-1.587205;-0.5240994;2.623867
-1.604839;-0.5239866;2.606249
-1.61455;-0.5239738;2.606267
-1.625562;-0.5239108;2.596724
-1.625562;-0.5239108;2.596724
-1.75088;-0.5222714;2.306419
-1.750898;-0.5223376;2.306401
-1.750898;-0.5223376;2.306401
-1.722074;-0.5224255;2.312433
-1.724364;-0.5224146;2.311215
-1.725812;-0.5223931;2.307833
-1.728063;-0.5223913;2.308307
-1.728063;-0.5223913;2.308307
-1.753557;-0.5223834;2.315608
-1.753557;-0.5223834;2.315608
-1.753557;-0.5223834;2.315608
-1.753449;-0.5215537;2.31564
-1.569007;-0.5237594;2.602761
-1.559197;-0.5237963;2.605768
-1.559197;-0.5237963;2.605768
-1.559197;-0.5237963;2.605768
-1.531958;-0.5241346;2.650084
-1.577238;-0.5242519;2.680002
-1.575714;-0.5242393;2.677686
-1.57262;-0.5242033;2.671378
-1.575121;-0.5241657;2.666301
-1.575121;-0.5241657;2.666301
-1.586294;-0.5232098;2.523596
-1.585365;-0.5232098;2.523336
-1.588457;-0.5232002;2.5227
-1.588268;-0.5232074;2.523748
-1.593189;-0.5230154;2.534514
-1.597133;-0.5230215;2.536451
-1.586491;-0.5230184;2.533147
-1.544639;-0.7324633;2.820994
-1.53077;-0.7368425;2.806587
-1.535017;-0.7356457;2.811681
-1.595916;-0.5251146;2.678897
-1.602093;-0.525077;2.675097
-1.602241;-0.5250686;2.673917
-1.603173;-0.5250924;2.677752
-1.60214;-0.5251122;2.680381
-1.602587;-0.5251094;2.680103
-1.608065;-0.5251349;2.685531
-1.609241;-0.5251023;2.681015
-1.613072;-0.5250902;2.680359
-1.613072;-0.5250902;2.680359
-1.613072;-0.5250902;2.680359
-1.613072;-0.5250902;2.680359
-1.613072;-0.5250902;2.680359
-1.613072;-0.5250902;2.680359
-1.613072;-0.5250902;2.680359
-1.814262;-0.07244022;2.508228
-1.77544;-0.0690717;2.494787
-1.77544;-0.0690717;2.494787
-1.774522;-0.06849894;2.494096
-1.774522;-0.06849894;2.494096
-1.774522;-0.06849894;2.494096
-1.774522;-0.06849894;2.494096
-1.566848;-0.5243464;2.618031
-1.57901;-0.5243048;2.615671
-1.606279;-0.5242384;2.614125
-1.606279;-0.5242384;2.614125
-1.606279;-0.5242384;2.614125
-1.606279;-0.5242384;2.614125
-1.606279;-0.5242384;2.614125
-2.134502;-0.0741225;2.155033
-2.11375;-0.06234546;2.145723
-2.098317;-0.02511665;2.052953
-2.096635;-0.02389966;2.027918
-2.474233;-0.1784944;1.520737
-2.481683;-0.1824058;1.533302
-2.461332;-0.1865447;1.537322
-2.297194;-0.1085087;1.547597
-2.301431;-0.1084823;1.54055
-2.433614;-0.1806258;1.513022
